year,code,name
2016,451,LPSE Kabupaten Buton
2016,452,LPSE Kabupaten Gorontalo Utara
2016,453,LPSE Kabupaten Pamekasan
2016,456,LPSE Kabupaten Banggai
2016,457,LPSE Kabupaten Sumba Barat
2016,458,LPSE Kabupaten Barito Utara
2016,459,LPSE Kabupaten Meranti
2016,46,LPSE Politeknik Negeri Lampung
2016,460,LPSE Kabupaten Aceh Selatan
2016,461,LPSE Kabupaten Manggarai Timur
2016,462,LPSE Kabupaten Dairi
2016,463,LPSE Kabupaten Boalemo
2016,464,LPSE Kota Bima
2016,465,LPSE IAIN Raden Fatah Palembang
2016,466,LPSE Kabupaten Jeneponto
2016,468,LPSE Universitas Syiah Kuala Banda Aceh
2016,469,LPSE Badan SAR Nasional
2016,47,LPSE Kementrian Kesehatan
2016,470,LPSE Kabupaten Pandeglang
2016,471,LPSE Kabupaten Padang Lawas Utara
2016,472,LPSE Kabupaten Bondowoso
2016,473,LPSE Kabupaten Rote Ndao
2016,474,LPSE Kabupaten Kolaka
2016,475,LPSE Kabupaten Bolaang Mongondow
2016,476,LPSE Kabupaten Tanggamus
2016,477,LPSE Kabupaten Pulau Morotai
2016,478,LPSE Kota Gunungsitoli
2016,479,LPSE Kabupaten Dompu
2016,48,LPSE Kota Tegal
2016,481,LPSE Kabupaten Labuhan Batu
2016,482,LPSE Kemanterian Pertahanan Republik Indonesia
2016,483,LPSE Kabupaten Pulang Pisau
2016,484,LPSE Kabupaten Rokan Hilir
2016,486,LPSE Kabupaten Tulang Bawang Barat
2016,488,LPSE Kabupaten Kapuas Hulu
2016,489,LPSE Kab. Mentawai
2016,490,LPSE Universitas Lampung
2016,491,LPSE Lembaga Sandi Negara
2016,492,LPSE Kabupaten Bombana
2016,493,LPSE Kota Serang
2016,494,LPSE Kabupaten Simalungun
2016,495,LPSE Kabupaten Bintan
2016,496,LPSE Kabupaten Landak
2016,497,LPSE Kabupaten Gayo Lues
2016,498,LPSE Kabupaten Aceh Barat
2016,50,LPSE Kota Payakumbuh
2016,500,LPSE Kabupaten Bangkalan
2016,501,LPSE Kabupaten Kendal
2016,502,LPSE Kabupaten Luwu
2016,504,LPSE Kabupaten Tabanan
2016,505,LPSE Kabupaten Aceh Tamiang
2016,506,LPSE Kabupaten Kepulauan Sangihe
2016,507,LPSE Kabupaten Timor Tengah Selatan
2016,508,LPSE Kabupaten Aceh Singkil
2016,509,LPSE Kab. Kepulauan Pangkajene
2016,51,LPSE Kabupaten Klaten
2016,510,LPSE Kabupaten Murung Raya
2016,511,LPSE Kabupaten Tolitoli
2016,512,LPSE Universitas Palang Karaya
2016,513,LPSE Kabupaten Karangasem
2016,514,LPSE Kabupaten Bireuen
2016,515,LPSE Kabupaten Bengkulu Tengah
2016,516,LPSE Kabupaten Karo
2016,517,LPSE Kabupaten Aceh Timur
2016,518,LPSE Kota Tidore Kepulauan
2016,519,LPSE Kementerian Pemuda dan Olahraga
2016,52,LPSE Kabupaten Paser
2016,520,LPSE Politeknik Negeri Jember
2016,521,LPSE Kabupaten Soppeng
2016,522,LPSE KEMENKOPOLHUKAM
2016,523,LPSE Kota Padangsidimpuan
2016,524,LPSE BMKG
2016,525,LPSE Kabupaten Konawe
2016,526,LPSE Kota Pematangsiantar
2016,527,LPSE Polda Banten
2016,528,LPSE Setjen Watannas
2016,53,LPSE Kabupaten Kebumen
2016,531,LPSE POLDA GORONTALO
2016,532,LPSE Polda Kalimantan Timur
2016,533,LPSE Polda Kalimantan Barat
2016,534,LPSE Polda Kalimantan Tengah
2016,536,LPSE POLDA Kepulauan Riau
2016,538,LPSE Badan Pengusaha Batam
2016,539,LPSE Kabupaten Bima
2016,54,LPSE Kabupaten Sleman
2016,540,LPSE Kabupaten Melawi
2016,541,LPSE Polda Sulawesi Utara
2016,542,LPSE POLDA SULAWESI TENGAH
2016,544,LPSE POLDA SULSEL
2016,546,LPSE Polda Sumatera Utara
2016,547,LPSE Badan Nasional Penanggulangan Terorisme
2016,548,LPSE Kabupaten Nagan Raya
2016,549,LPSE Kabupaten Deli Serdang
2016,550,LPSE Kabupaten Subulussalam
2016,551,LPSE Kabupaten Kupang
2016,552,LPSE Kabupaten Bolaang Mongondow Selatan
2016,553,LPSE Kabupaten Bangli
2016,554,LPSE Kota Tomohon
2016,555,LPSE Mahkamah Agung
2016,556,LPSE DPD RI
2016,558,LPSE Kabupaten Toba Samosir
2016,559,LPSE Kabupaten Fakfak
2016,56,LPSE Kabupaten Balangan
2016,561,LPSE Polda Maluku Utara
2016,562,LPSE Kabupaten Sumba Tengah
2016,564,LPSE Kabupaten Seluma
2016,565,LPSE Kabupaten Pidie
2016,566,LPSE Kabupaten Bone
2016,567,LPSE Kabupaten Nias Selatan
2016,568,LPSE Polda Aceh
2016,569,LPSE Polda Jawa Tengah
2016,57,LPSE Kabupaten Lamongan
2016,570,LPSE Kabupaten Kepulauan Selayar
2016,571,LPSE Kota Kendari
2016,572,LPSE Polda Kalimantan Selatan
2016,576,LPSE Polda Metro Jaya
2016,578,LPSE Polda Jawa Barat
2016,579,LPSE Polda Bali
2016,58,LPSE Kabupaten Pacitan
2016,581,LPSE Polda Jawa Timur
2016,585,LPSE Kabupaten Empat Lawang
2016,586,LPSE Kabupaten Poso
2016,588,LPSE TNI ANGKATAN LAUT
2016,589,LPSE Kabupaten Indramayu
2016,59,LPSE Kabupaten Tabalong
2016,590,LPSE Kota Kediri
2016,591,LPSE Polda Lampung Selatan
2016,592,LPSE Kabupaten Bener Meriah
2016,593,LPSE Kabupaten Nias
2016,594,LPSE Kabupaten Tana Tidung
2016,595,LPSE Kabupaten Pidie Jaya
2016,596,LPSE Kota Samarinda
2016,597,LPSE Kabupaten Tapanuli Selatan
2016,598,LPSE Kota Binjai
2016,599,LPSE Kabupaten Pesisir Selatan
2016,60,LPSE Kabupaten Banyumas
2016,601,LPSE Kabupaten Bogor
2016,604,LPSE Labuahan Batu Utara
2016,605,LPSE TNI ANGKATAN UDARA
2016,606,LPSE Kabupaten Gorontalo
2016,607,LPSE Kabupaten Raja Ampat
2016,608,LPSE Kabupaten Solok
2016,609,LPSE Kabupaten Sukabumi
2016,610,LPSE Kabupaten Lima Puluh Kota
2016,611,LPSE Kabupaten Sikka
2016,612,LPSE Kabupaten Sumba Timur
2016,613,LPSE Kota Jayapura
2016,614,LPSE Kabupaten Merangin
2016,615,LPSE Kabupanten Sijunjung
2016,616,LPSE PT Angkasa Pura II (Persero)
2016,618,LPSE Kabupaten Maluku Tenggara
2016,619,LPSE Kabupaten Barru
2016,62,LPSE Kota Pontianak
2016,620,LPSE Kabupaten Kolaka Utara
2016,621,LPSE Kabupaten Gunung Kidul
2016,622,LPSE Kabupaten Tana Toraja
2016,623,LPSE Kabupaten Buton Utara
2016,624,LPSE Kota Padang
2016,625,LPSE Kabupaten Aceh Barat Daya
2016,626,LPSE Kabupaten Banggai Kepulauan
2016,628,LPSE Kabupaten Aceh Jaya
2016,629,LPSE Kabupaten Kay Kanan
2016,630,LPSE Kabupaten Bantaeng
2016,633,LPSE Kabupaten Manggarai
2016,634,LPSE Kabupaten Pakpak Bharat
2016,635,LPSE Politeknik Pertanian Negeri Pangkep
2016,636,LPSE Polda Papua
2016,637,LPSE Universitas Negeri 11 Maret
2016,638,LPSE TNI Angkatan Darat
2016,639,LPSE Kabupaten Mimika
2016,64,LPSE Kementerian Pekerjaan Umum & Perumahan Rakyat
2016,640,LPSE Kabupaten Toraja Utara
2016,641,LPSE Provinsi Papua Barat
2016,642,LPSE Kabupaten Nias Utara
2016,643,LPSE Kabupaten Takalar
2016,644,LPSE Kabupaten Gowa
2016,645,LPSE Kabupaten Agam
2016,647,LPSE Kabupaten Jayapura
2016,648,LPSE Kabupaten Keerom
2016,649,LPSE Lembaga Ketahanan Nasional
2016,65,LPSE Badan Pertanahan Nasional
2016,650,LPSE Kabupaten Bolaang Mongondow Timur
2016,652,LPSE Kabupaten Tapanuli Tengah
2016,653,LPSE LAPAN
2016,654,LPSE Kota Ambon
2016,656,LPSE Kota Sawahlunto
2016,658,LPSE Kabupaten Konawe Kepulauan
2016,66,LPSE Kota Tangerang
2016,660,LPSE Kabupaten Mamuju Utara
2016,661,LPSE Kabupaten Penukal Abab Lematang Ilir
2016,663,LPSE Kota Pariaman
2016,664,LPSE KABUPATEN MAMASA
2016,665,LPSE Kabupaten Talaud
2016,666,LPSE Kabupaten Nagekeo
2016,667,LPSE Kabupaten Purwakarta
2016,668,LPSE Kabupaten Padang Lawas
2016,669,LPSE Kabupaten Nias Barat
2016,670,LPSE Kejaksaan Agung
2016,672,LPSE Kabupaten Ciamis
2016,673,Kota Tanjung Pinang
2016,674,LPSE Kabupaten Kepulauan Aru
2016,675,LPSE Kabupaten Musi Rawas Utara
2016,676,LPSE Kabupaten Batu Bara
2016,677,LPSE Kabupaten Buol
2016,678,LPSE Morowali Utara
2016,68,LPSE ITS
2016,680,LPSE Kabupaten Lembata
2016,681,LPSE Kabupaten Timor Tengah Utara
2016,682,LPSE Kabupaten Mesuji
2016,683,LPSE Kementerian Komunikasi dan Informatika
2016,684,LPSE Kabupaten Malaka
2016,685,LPSE Kota Gorontalo
2016,686,LPSE PDAM Kota Malang
2016,688,LPSE Kabupaten Maluku Tenggara Barat
2016,694,LPSE Kabupaten Seram Bagian Timur
2016,695,LPSE Kabupaten Puncak Jaya
2016,697,LPSE Kabupaten Buru
2016,698,LPSE Kabupaten Halmahera Barat
2016,699,LPSE Kota Tual
2016,70,LPSE Provinsi Jambi
2016,703,LPSE Kabupaten Bandung Barat
2016,707,LPSE Kabupaten Biak Numfor
2016,713,Badan Keamanan Laut Republik Indonesia
2016,715,LPSE Kabupaten Kepulauan Sula
2016,716,LPSE PROVINSI KALIMANTAN UTARA
2016,717,LPSE Kabupaten Padang Pariaman
2016,718,LPSE Kabupaten Solok Selatan
2016,719,LPSE Kabupaten Buton Selatan
2016,72,LPSE Kabupaten Banyuwangi
2016,720,LPSE Kabupaten Buru Selatan
2016,721,LPSE Kabupaten Maluku Tengah
2016,722,LPSE Kabupaten Halmahera Timur
2016,723,LPSE Kabupaten Pesisir Barat
2016,724,LPSE Komisi Pemilihan Umum
2016,78,LPSE Kabupaten Ngawi
2016,81,LPSE Provinsi Sulawesi Tenggara
2016,85,LPSE Kabupaten Hulu Sungai Utara
2016,86,LPSE Provinsi Kepulauan Bangka Belitung
2016,87,LPSE DPR RI
2016,88,LPSE Kota Salatiga
2016,90,LPSE Kabupaten Pemalang
2016,91,LPSE Kota Pekalongan
2016,93,LPSE Kabupaten Bandung
2016,94,LPSE Kabupaten Kudus
2016,95,LPSE Mahkamah Konstitusi
2016,96,LPSE Kota Pangkal Pinang
2016,97,LPSE Provinsi Kalimantan Barat
2016,98,LPSE Kabupaten Lebak
2016,99,LPSE Provinsi Banten
2017,10,LPSE Kota Surabaya
2017,100,LPSE PT. Perusahaan Listrik Negara
2017,1008,LPSE Kabupaten Garut
2017,102,LPSE Kota Prabumulih
2017,103,LPSE Provinsi Sumatera Selatan
2017,104,LPSE Kota Surakarta
2017,105,LPSE Kementerian Dalam Negeri
2017,106,LPSE Provinsi Aceh
2017,107,LPSE Kabupaten Muara Enim
2017,108,LPSE Kota Semarang
2017,109,LPSE ESDM
2017,11,LPSE Kementerian Keuangan
2017,110,LPSE Kabupaten Ketapang
2017,111,LPSE Kabupaten Sidoarjo
2017,113,LPSE Kabupaten Badung
2017,114,LPSE Kementrian Perhubungan
2017,115,LPSE Kabupaten Magelang
2017,116,LPSE Kabupaten Jombang
2017,118,LPSE Kabupaten Mempawah (Eks Pontianak)
2017,119,LPSE LKPP
2017,12,LPSE Provinsi Kalimantan Tengah
2017,120,LPSE Kabupaten Lombok Tengah
2017,121,LPSE Provinsi Lampung
2017,122,LPSE Kabupaten Gresik
2017,126,LPSE Kementerian Perindustrian
2017,127,LPSE Provinsi DKI Jakarta
2017,128,LPSE Universitas Brawijaya
2017,129,LPSE Kabupaten Banjarnegara
2017,13,LPSE Provinsi Daerah Istimewa Yogyakarta
2017,130,LPSE BKKBN
2017,131,LPSE Provinsi Nusa Tenggara Timur
2017,132,LPSE Kota Singkawang
2017,133,LPSE Kabupaten Sumbawa Barat
2017,135,LPSE Kabupaten Ende
2017,136,LPSE Kementerian Luar Negeri
2017,138,LPSE Kabupaten Temanggung
2017,139,LPSE Kabupaten Bangka Tengah
2017,14,LPSE Provinsi Jawa Barat
2017,140,LPSE Kabupaten Purbalingga
2017,141,LPSE Kabupaten Karanganyar
2017,142,LPSE Kota Pagar Alam
2017,146,LPSE Kabupaten Purworejo
2017,147,LPSE Kabupaten Karimun
2017,148,LPSE Kabupaten Brebes
2017,149,LPSE Kabupaten Parigi Moutong
2017,15,LPSE Provinsi Jawa Timur
2017,150,LPSE Kota Metro
2017,151,LPSE Kota Sabang
2017,152,LPSE Kabupaten Nganjuk
2017,153,LPSE Kabupaten Banyuasin
2017,154,LPSE Provinsi Sulawesi Tengah
2017,155,LPSE Kabupaten Kerinci
2017,156,LPSE Ogan Komering Ilir
2017,157,LPSE Kabupaten Tanah Datar
2017,158,LPSE Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia
2017,16,LPSE Provinsi Sumatera Barat
2017,160,LPSE Kabupaten Sukoharjo
2017,161,LPSE Kabupaten Bengkalis
2017,163,LPSE Kota Bogor
2017,164,LPSE Kota Madiun
2017,165,LPSE Kabupaten Indragiri Hilir
2017,167,LPSE Kabupaten Jembrana
2017,168,LPSE Kabupaten Musi Banyuasin
2017,17,LPSE Kota Denpasar
2017,172,LPSE Kabupaten Tanah Laut
2017,173,LPSE Provinsi Sulawesi Utara
2017,174,LPSE Universitas Hasanudin
2017,175,LPSE Kabupaten Sekadau
2017,176,LPSE Kabupaten Kotawaringin Barat
2017,177,LPSE Kabupaten Tapin
2017,179,LPSE Kabupaten Belitung Timur
2017,18,LPSE Provinsi Gorontalo
2017,180,LPSE Kota Kotamobagu
2017,181,LPSE Kalimantan Selatan
2017,182,LPSE Kabupaten Jepara
2017,183,LPSE Kabupaten Kotawaringin Timur
2017,184,LPSE Kota Tarakan
2017,186,LPSE Kabupaten Kuantan Singingi
2017,187,LPSE Kabupaten Tojo una-una
2017,188,LPSE Kabupaten Kuburaya
2017,189,LPSE Kabupaten Aceh Utara
2017,19,LPSE Kota Pekanbaru
2017,190,LPSE Universitas Indonesia
2017,191,LPSE POM
2017,192,LPSE Kota Malang
2017,193,LPSE Bandar Lampung
2017,194,LPSE Kementerian Ketenagakerjaan
2017,195,LPSE Kota Lubuklinggau
2017,197,LPSE Kabupaten Banjar
2017,198,LPSE Kabupaten Kutai Kartanegara
2017,20,LPSE Kota Banda Aceh
2017,200,LPSE Kabupaten Jember
2017,201,LPSE Kota Batu
2017,202,LPSE Kabupaten Pekalongan
2017,203,LPSE Kabupaten Blitar
2017,204,LPSE Kabupaten Madiun
2017,205,LPSE Kota Blitar
2017,206,LPSE Kabupaten Pinrang
2017,207,LPSE Kabupaten Kediri
2017,209,LPSE Kabupaten Batang
2017,21,LPSE kota Yogyakarta
2017,210,LPSE MPR RI
2017,211,LPSE Kabupaten Grobogan
2017,212,LPSE Kementerian Pertanian
2017,213,LPSE Universitas Tadulako
2017,214,LPSE Kota Palu
2017,216,LPSE Universitas Negeri Semarang
2017,218,LPSE Kementerian Kelautan dan Perikanan
2017,219,LPSE Kabupaten Minahasa Utara
2017,22,LPSE Provinsi Kepulauan Riau
2017,220,LPSE Kabupaten Wonosobo
2017,222,LPSE Kabupaten Sumbawa
2017,223,LPSE Kabupaten Pasaman
2017,224,LPSE Universitas Tanjung Pura
2017,225,LPSE Kota Tangerang Selatan
2017,226,LPSE Kabupaten Batanghari
2017,227,LPSE Universitas Jenderal Soedirman
2017,228,LPSE Kabupaten Sragen
2017,23,LPSE Kota Banjarbaru
2017,230,LPSE Kabupaten Sarolangun
2017,231,LPSE Kabupaten Enrekang
2017,232,LPSE Kabupaten Kampar
2017,233,LPSE Kabupaten Halmahera Utara
2017,234,LPSE Kota Makassar
2017,235,LPSE Kota Pare-pare
2017,236,LPSE TVRI
2017,237,LPSE Kabupaten Lampung Tengah
2017,238,LPSE Kabupaten Bengkulu Utara
2017,239,LPSE Kabupaten Lebong
2017,24,LPSE Kota Banjarmasin
2017,240,LPSE Universitas Bandar Lampung
2017,242,LPSE Kabupaten Donggala
2017,243,LPSE Kementerian Pembangunan Daerah Tertinggal
2017,244,LPSE Kabupaten Bojonegoro
2017,245,LPSE Kabupaten Serang
2017,246,LPSE Kabupaten Situbondo
2017,247,LPSE Kabupaten Malang
2017,248,LPSE Kabupaten Sumenep
2017,249,LPSE Kabupaten Kutai Barat
2017,25,LPSE Kementrian Pendidikan Nasional
2017,250,LPSE Kabupaten Maros
2017,251,LPSE Kota Palembang
2017,252,SPSE - Kementerian Hukum dan HAM RI
2017,253,LPSE Kabupaten Majalengka
2017,254,LPSE Kabupaten Pelalawan
2017,255,LPSE Kabupaten Magetan
2017,256,LPSE Kabupaten Lumajang
2017,257,LPSE Kabupaten Blora
2017,258,LPSE Kabupaten Belitung
2017,259,LPSE Kota Jambi
2017,26,LPSE Kota Batam
2017,260,LPSE Kota Bandung
2017,261,LPSE Kota Lhokseumawe
2017,262,LPSE Universitas Airlangga
2017,263,LPSE Provinsi Sulawesi Barat
2017,264,LPSE Kabupaten Penajam Paser Utara
2017,265,LPSE Pemkab Sinjai
2017,267,LPSE Provinsi Bengkulu
2017,268,LPSE Kabupaten Bulungan
2017,269,LPSE Kabupaten Muaro Jambi
2017,27,LPSE Provinsi Sumatera Utara
2017,270,LPSE Kabupaten Barito Kuala
2017,271,LPSE Kabupaten Merauke
2017,272,LPSE Universitas Sumatera Utara
2017,273,LPSE Kementrian Negara Ristek dan Teknologi
2017,274,LPSE Kabupaten Pesawaran
2017,275,LPSE Badan Pusat Statistik
2017,276,LPSE Kementerian Perdagangan RI
2017,277,LPSE Kabupaten Tapanuli Utara
2017,278,LPSE Kota Bengkulu
2017,279,LPSE Kota Magelang
2017,28,LPSE PT. Kawasan Berikat Nusantara
2017,280,LPSE Kabupaten Boyolali
2017,281,LPSE Kabupaten Polewali Mandar
2017,282,LPSE Kabupaten Hulu Sungai Selatan
2017,283,LPSE Kabupaten Rokan Hulu
2017,284,LPSE Kabupaten Minahasa Tenggara
2017,285,LPSE Kabupaten Bantul
2017,286,LPSE Kabupaten Cilacap
2017,287,LPSE Kabupaten Tegal
2017,288,LPSE Provinsi Maluku
2017,289,LPSE Kabupaten Mamuju
2017,29,LPSE Universitas Diponegoro
2017,290,LPSE Kabupaten Tanjung Jabung Barat
2017,291,LPSE Kementerian Kehutanan
2017,292,LPSE Kabupaten Bulukumba
2017,294,LPSE Kabupaten Sitaro
2017,295,LPSE Kabupaten Morowali
2017,296,LPSE Kabupaten Aceh Tengah
2017,298,LPSE Kabupaten Sanggau
2017,299,LPSE Kota Cimahi
2017,30,LPSE Universitas Negeri Makassar
2017,300,LPSE Kabupaten Mojokerto
2017,301,LPSE Kabupaten Pasaman Barat
2017,302,LPSE Universitas Andalas
2017,303,LPSE Universitas Gajah Mada
2017,304,LPSE Kabupaten Langkat
2017,305,LPSE Kabupaten Lampung Barat
2017,306,LPSE Kabupaten Lamandau
2017,307,LPSE Kabupaten Jayawijaya
2017,308,LPSE Kota Medan
2017,309,LPSE Kabupaten Siak
2017,31,LPSE Kabupaten Bangka
2017,310,LPSE Kabupaten Ngada
2017,311,LPSE Kabupaten Musi Rawas
2017,312,LPSE Kota Bontang
2017,313,LPSE Kota Dumai
2017,314,LPSE Kabupaten Wonogiri
2017,315,LPSE Hulu Sungai Tengah
2017,316,LPSE Kota Balik Papan
2017,317,LPSE Kabupaten Tanah Bumbu
2017,318,LPSE Kota Cilegon
2017,319,LPSE Kabupaten Probolinggo
2017,32,LPSE Kabupaten Semarang
2017,320,LPSE Kabupaten Bengkulu Selatan
2017,321,LPSE Kabupaten Malinau
2017,322,LPSE Kabupaten Kapuas
2017,324,LPSE Kota Mojokerto
2017,325,LPSE Kabupaten Pohuwato
2017,326,LPSE Kabupaten Tebo
2017,328,LPSE Kabupaten Lampung Utara
2017,329,LPSE Kota Bitung
2017,33,LPSE Provinsi Bali
2017,330,LPSE Kabupaten Aceh Tenggara
2017,331,LPSE Kabupaten Tanjung Jabung Timur
2017,332,LPSE Kabupaten Tasikmalaya
2017,333,LPSE Kabupaten Tangerang
2017,334,LPSE Kabupaten Pati
2017,335,LPSE Kabupaten Wajo
2017,336,LPSE Kabupaten Seruyan
2017,337,LPSE Kabupaten Pringsewu
2017,338,LPSE Kabupaten Nunukan
2017,339,LPSE Kabupaten Kuningan
2017,34,LPSE Kota Depok
2017,340,LPSE Kabupaten Bangka Barat
2017,341,LPSE Kota Ternate
2017,342,LPSE Kabupaten Samosir
2017,343,LPSE Kabupaten Komering Ulu Selatan
2017,344,LPSE Kabupaten Bolmong Utara
2017,345,LPSE Kabupaten Sintang
2017,346,LPSE Badan Narkotika Nasional
2017,347,LPSE Kota Palopo
2017,348,LPSE Kabupaten Muko Muko
2017,349,LPSE Kota Manado
2017,35,LPSE Provinsi Kalimantan Timur
2017,350,LPSE Kabupaten Gianyar
2017,352,LPSE Kabupaten Bekasi
2017,353,LPSE Kabupaten Barito Selatan
2017,354,LPSE Kabupaten Sambas
2017,355,LPSE Kabupaten Natuna
2017,357,LPSE Kabupaten Ogan Ilir
2017,358,LPSE Kabupaten Buleleng
2017,359,LPSE Kota Bekasi
2017,36,LPSE Provinsi Sulawesi Selatan
2017,360,LPSE Kabupaten Ponorogo
2017,361,LPSE Provinsi Maluku Utara
2017,362,LPSE LIPI
2017,364,LPSE Kabupaten Kutai Timur
2017,365,LPSE Anambas
2017,366,LPSE Kementrian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi
2017,367,LPSE Kabupaten Kulon Progo
2017,369,LPSE Kabupaten Bangka Selatan
2017,37,LPSE Provinsi Nusa Tenggara Barat
2017,370,LPSE Kota Langsa
2017,371,LPSE Kementrian Koperasi UKM
2017,372,LPSE Kota Palangkaraya
2017,373,LPSE Kabupaten Mandailing Natal
2017,374,LPSE Kabupaten Belu
2017,375,LPSE Kabupaten Rembang
2017,376,LPSE Kabupaten Indragiri Hulu
2017,377,LPSE Kabupaten Kepahiang
2017,378,LPSE Kabupaten Serdang Bedagai
2017,379,LPSE Kabupaten Gunung Mas
2017,38,LPSE Universitas Negeri Medan
2017,380,LPSE Kabupaten Pasuruan
2017,381,LPSE Kabupaten Lombok Barat
2017,382,LPSE Badan Nasional Penanggulangan Bencana
2017,383,LPSE Kabupaten Simeulue
2017,384,LPSE Badan Koordinasi Penanaman Modal
2017,385,LPSE Kota Solok
2017,386,LPSE Kementrian Pariwisata dan Ekonomi Kreatif Indonesia
2017,388,LPSE Kota Tanjung Balai
2017,39,LPSE Provinsi Riau
2017,390,LPSE Kabupaten Rejang Lebong
2017,391,LPSE Kabupaten Trenggalek
2017,392,LPSE Kabupaten Barito Timur
2017,393,LPSE Kabupaten Kayong Utara
2017,395,LPSE Kabupaten Lombok Timur
2017,396,LPSE Kota Mataram
2017,398,LPSE Kabupaten Cirebon
2017,399,LPSE Badan Informasi Geospasial
2017,400,LPSE Kabupaten Majene
2017,401,LPSE Kabupaten Ogan Komering Ulu
2017,402,LPSE Universitas Haluoleo
2017,404,LPSE Kabupaten Sidenreng Rappang
2017,405,LPSE Kota Baubau
2017,406,LPSE Kabupaten Minahasa
2017,407,LPSE Kabupaten Asahan
2017,408,LPSE Universitas Jambi
2017,409,LPSE Kabupaten Manggarai Barat
2017,41,LPSE Provinsi Papua
2017,410,LPSE Kota Probolinggo
2017,412,LPSE Kabupaten Labuan Batu Selatan
2017,413,LPSE Kabupaten Sampang
2017,414,LPSE Kabupaten Sukamara
2017,415,LPSE Kabupaten Tuban
2017,417,LPSE Kabupaten Bone Bolango
2017,418,LPSE Kabupaten Cianjur
2017,419,LPSE Kota Pasuruan
2017,42,LPSE Provinsi Jawa Tengah
2017,420,LPSE Kabupaten Humbang Hasundutan
2017,421,LPSE Kabupaten Halmahera Selatan
2017,422,LPSE Kabupaten Luwu Timur
2017,423,LPSE Kabupaten Demak
2017,424,LPSE Badan Intelijen Negara
2017,425,LPSE Kabupaten Bungo
2017,426,LPSE Kabupaten Aceh Besar
2017,427,LPSE Kabupaten Kotabaru
2017,43,LPSE Kabupaten Berau
2017,430,LPSE Kabupaten Konawe Selatan
2017,431,LPSE Kabupaten Kaur
2017,432,LPSE Kabupaten Sumedang
2017,433,LPSE Kabupaten Klungkung
2017,434,LPSE Kabupaten Lahat
2017,435,LPSE Kabupaten Manokwari
2017,436,LPSE Kabupaten Minahasa Selatan
2017,437,LPSE Kabupaten Sigi
2017,438,LPSE Kabupaten Katingan
2017,439,LPSE Kota Kupang
2017,44,LPSE POLRI
2017,440,LPSE Kota Tasikmalaya
2017,441,LPSE Kabupaten Muna
2017,443,LPSE Kabupaten Dharmasraya
2017,444,LPSE Kabupaten Bengkayang
2017,445,LPSE Kota Tebing Tinggi
2017,446,LPSE Universitas Udayana
2017,447,LPSE Kabupaten Ogan Komering Ulu Timur
2017,448,LPSE Kabupaten Wakatobi
2017,449,LPSE Kabupaten Tulungagung
2017,45,LPSE Kabupaten Luwu Utara
2017,450,LPSE Kota Sungai Penuh
2017,451,LPSE Kabupaten Buton
2017,452,LPSE Kabupaten Gorontalo Utara
2017,453,LPSE Kabupaten Pamekasan
2017,456,LPSE Kabupaten Banggai
2017,457,LPSE Kabupaten Sumba Barat
2017,458,LPSE Kabupaten Barito Utara
2017,459,LPSE Kabupaten Meranti
2017,46,LPSE Politeknik Negeri Lampung
2017,460,LPSE Kabupaten Aceh Selatan
2017,461,LPSE Kabupaten Manggarai Timur
2017,462,LPSE Kabupaten Dairi
2017,463,LPSE Kabupaten Boalemo
2017,464,LPSE Kota Bima
2017,466,LPSE Kabupaten Jeneponto
2017,468,LPSE Universitas Syiah Kuala Banda Aceh
2017,469,LPSE Badan SAR Nasional
2017,47,LPSE Kementrian Kesehatan
2017,470,LPSE Kabupaten Pandeglang
2017,471,LPSE Kabupaten Padang Lawas Utara
2017,472,LPSE Kabupaten Bondowoso
2017,473,LPSE Kabupaten Rote Ndao
2017,474,LPSE Kabupaten Kolaka
2017,475,LPSE Kabupaten Bolaang Mongondow
2017,476,LPSE Kabupaten Tanggamus
2017,477,LPSE Kabupaten Pulau Morotai
2017,478,LPSE Kota Gunungsitoli
2017,479,LPSE Kabupaten Dompu
2017,48,LPSE Kota Tegal
2017,481,LPSE Kabupaten Labuhan Batu
2017,482,LPSE Kemanterian Pertahanan Republik Indonesia
2017,483,LPSE Kabupaten Pulang Pisau
2017,484,LPSE Kabupaten Rokan Hilir
2017,486,LPSE Kabupaten Tulang Bawang Barat
2017,488,LPSE Kabupaten Kapuas Hulu
2017,489,LPSE Kab. Mentawai
2017,490,LPSE Universitas Lampung
2017,491,LPSE Lembaga Sandi Negara
2017,492,LPSE Kabupaten Bombana
2017,493,LPSE Kota Serang
2017,494,LPSE Kabupaten Simalungun
2017,495,LPSE Kabupaten Bintan
2017,496,LPSE Kabupaten Landak
2017,497,LPSE Kabupaten Gayo Lues
2017,498,LPSE Kabupaten Aceh Barat
2017,50,LPSE Kota Payakumbuh
2017,500,LPSE Kabupaten Bangkalan
2017,501,LPSE Kabupaten Kendal
2017,502,LPSE Kabupaten Luwu
2017,504,LPSE Kabupaten Tabanan
2017,505,LPSE Kabupaten Aceh Tamiang
2017,506,LPSE Kabupaten Kepulauan Sangihe
2017,507,LPSE Kabupaten Timor Tengah Selatan
2017,508,LPSE Kabupaten Aceh Singkil
2017,509,LPSE Kab. Kepulauan Pangkajene
2017,51,LPSE Kabupaten Klaten
